asin,price,sales_rank,brand,cat_lvl2,cat_leaf,popularity,rating_mean,last_train_time,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B0015YGXG0,100.0,85490.0,simplehuman,Storage & Organization,Trash Cans,1.0,5.0,1234569600.0,0.10782315938690534,0.16833525294586693,0.33932843093824755,0.6724550367679631,0.14698325507220697
B0015ZW86I,59.95,87145.0,Swiss Army,Kitchen & Dining,Kitchen Knives & Cutlery Accessories,0.0,5.0,970531200.0,0.19243377336759104,0.16532293789315144,0.05236112341631966,0.6724550367679631,0.05240542216709489
B00162723O,34.24,186.0,AC Safe,"Heating, Cooling & Air Quality",Replacement Parts,2.0,4.5,1394668800.0,0.3176220430583857,0.9840081509701426,0.66310800035439,0.1886240808009214,0.9119340834588464
B00164DYPM,26.5,29164.0,Dreamfarm USA,Kitchen & Dining,Pizza Cutters,3.0,5.0,1372982400.0,0.3933729068840258,0.37503322406308137,0.7946309914060423,0.6724550367679631,0.628554974749712
B00164MAK2,7.17,167006.0,Winco,Kitchen & Dining,Flatware Organizers,2.0,5.0,1382313600.0,0.8802604766545583,0.08124390892176836,0.66310800035439,0.6724550367679631,0.7333658190839019
B00164Q1AW,5.25,54916.0,Winco,Kitchen & Dining,Pasta Forks,1.0,5.0,1330041600.0,0.9463542128111987,0.24133959422344287,0.33932843093824755,0.6724550367679631,0.3114202179498538
B00164QTTK,48.0,138471.0,Imusa,Kitchen & Dining,Steamers,2.0,5.0,1309305600.0,0.23651103038894306,0.09878621422875877,0.66310800035439,0.6724550367679631,0.24151678922654382
B00164SI8K,11.99,4236.0,Imusa,Kitchen & Dining,Steamers,4.0,4.5,1322611200.0,0.7119695224594667,0.7715513422521485,0.8615221050766368,0.1886240808009214,0.2766013998405245
B00164T384,52.95,336.0,Imusa,Kitchen & Dining,Quesadilla & Tortilla Makers,7.0,4.857142857142857,1395100800.0,0.21258970497031981,0.97280056702401,0.9450695490387171,0.3326393195711881,0.9162310622840436
B00164VNYQ,27.45,4963.0,Unknown,Kitchen & Dining,Quesadilla & Tortilla Makers,5.0,4.8,1323648000.0,0.3846903517320811,0.7463453530610437,0.9007707982634889,0.31394524674404184,0.28027819615486843
B00166BUUG,10.49,258861.0,Unknown,Bedding,Pillowcases,3.0,5.0,1355097600.0,0.7575972357579517,0.04917161336050324,0.7946309914060423,0.6724550367679631,0.43226721006467617
B00166BWYU,199.0,386755.0,Unknown,Furniture,Television Stands & Entertainment Centers,1.0,5.0,1365984000.0,0.0433684770089483,0.029148578010100068,0.33932843093824755,0.6724550367679631,0.5570567909984938
B00166BX12,169.0,151038.0,Walker Edison,Furniture,Television Stands & Entertainment Centers,1.0,5.0,1337731200.0,0.056658102241516795,0.09010365907681406,0.33932843093824755,0.6724550367679631,0.33689199964561
B00166H9KG,13.0,15072.0,Unknown,Bedding,Pillowcases,3.0,5.0,1385683200.0,0.6734296092850182,0.5220164791352884,0.7946309914060423,0.6724550367679631,0.7793036236378134
B00166R81Q,3.41,138221.0,KitchenAid,Kitchen & Dining,Spatulas,2.0,4.5,1342310400.0,0.984849827234872,0.09887481173030921,0.66310800035439,0.1886240808009214,0.35292814742624257
B00167S1JI,25.45,46919.0,Unknown,Kitchen & Dining,Candy Making Molds,3.0,4.666666666666667,1369267200.0,0.40232125454062195,0.2742978648002127,0.7946309914060423,0.2566226632408966,0.5945335341543369
B00167TA48,3.99,17183.0,Evriholder,Kitchen & Dining,Cookie Cutters,1.0,5.0,1345420800.0,0.9766102595906796,0.48950119606627096,0.33932843093824755,0.6724550367679631,0.36940728271462747
B00167X2Y2,5.99,8488.0,Evriholder,Kitchen & Dining,Kitchen & Dining,2.0,5.0,1345420800.0,0.9236289536635067,0.6472933463276336,0.66310800035439,0.6724550367679631,0.36940728271462747
B00167YPC0,9.49,258271.0,Unknown,Bedding,Pillowcases,1.0,5.0,1378166400.0,0.8013201027731018,0.04961460086825553,0.33932843093824755,0.6724550367679631,0.6841499069726233
B00167Z2UO,5.99,5904.0,"Harold Import Company, Inc.",Kitchen & Dining,Can Openers,1.0,5.0,1310947200.0,0.9236289536635067,0.7171967750509436,0.33932843093824755,0.6724550367679631,0.24585806680251618
B001682RL0,20.99,263116.0,Jessie Steele,Kitchen & Dining,Aprons,1.0,5.0,1330128000.0,0.4731549570302117,0.048640028351200515,0.33932843093824755,0.6724550367679631,0.3122175954638079
B001683ZOS,3.65,5454.0,Darice,Artwork,Posters & Prints,2.0,5.0,1394236800.0,0.9818818109329317,0.731460972800567,0.66310800035439,0.6724550367679631,0.9051120758394613
B001685ULE,29.95,1052.0,Cuisinart,Kitchen & Dining,Disposable Filters,2.0,4.5,1359504000.0,0.3583325950208204,0.9253123061929653,0.66310800035439,0.1886240808009214,0.48564720474882606
B001688C1O,26.99,120835.0,Jessie Steele,Kitchen & Dining,Aprons,1.0,5.0,1330128000.0,0.388544343049526,0.1154425445202445,0.33932843093824755,0.6724550367679631,0.3122175954638079
B00168FE2E,2.99,20983.0,Unknown,Kitchen & Dining,Tea Strainers,2.0,5.0,1300838400.0,0.9881722335430141,0.44555683529724466,0.66310800035439,0.6724550367679631,0.22579073270133782
B00168HHWO,6.99,175335.0,KitchenAid,Kitchen & Dining,Spoons,1.0,5.0,1332892800.0,0.8874811730309206,0.07628244883494284,0.33932843093824755,0.6724550367679631,0.3205014618587756
B0016BPTSU,18.51,675.0,Wilton,Kitchen & Dining,Cake Stands & Carriers,6.0,4.833333333333333,1393804800.0,0.5365464693895632,0.9496766191193409,0.9267298662177726,0.3258616107025782,0.8980242757154249
B0016C2ON2,1.25,8281.0,Espresso Supply,Kitchen & Dining,Seltzer Bottles & Chargers,4.0,5.0,1394668800.0,0.9980065562151147,0.6518118189067068,0.8615221050766368,0.6724550367679631,0.9119340834588464
B0016C8ZO4,10.95,4021.0,Espresso Supply,Kitchen & Dining,Tampers,2.0,5.0,1323820800.0,0.7474528218304244,0.7794808186409143,0.66310800035439,0.6724550367679631,0.28076548241339594
B0016CBMYY,19.45,7149.0,Rattleware,Kitchen & Dining,Carafes & Pitchers,2.0,5.0,1289952000.0,0.5178966953131922,0.6805174094090547,0.66310800035439,0.6724550367679631,0.20457163108000354
B0016CBMZI,22.0,4933.0,Rattleware,Kitchen & Dining,Milk Frothing Pitchers,3.0,4.666666666666667,1387065600.0,0.45782758926198286,0.7482059005936033,0.7946309914060423,0.2566226632408966,0.8042438203242669
B0016CBO74,39.95,5640.0,Rattleware,Kitchen & Dining,Tampers,3.0,5.0,1358208000.0,0.2743864623017631,0.7246389651811819,0.7946309914060423,0.6724550367679631,0.4713387082484274
B0016CDFC6,15.95,10111.0,Rattleware,Kitchen & Dining,Instant-Read,0.0,5.0,970531200.0,0.5945778329051121,0.6105253831841941,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0016CDG70,39.95,85396.0,Rattleware,Kitchen & Dining,Tampers,2.0,5.0,1358294400.0,0.2743864623017631,0.16860104545051835,0.66310800035439,0.6724550367679631,0.47284486577478513
B0016CSBJS,10.8,6997.0,DCI/Decor Craft Inc.,Kitchen & Dining,Commuter Mugs & Tumblers,2.0,5.0,1280102400.0,0.751661203154071,0.6840613094710729,0.66310800035439,0.6724550367679631,0.19252237086914148
B0016GZ9X0,229.95,87366.0,Shun,Kitchen & Dining,Santoku Knives,0.0,5.0,970531200.0,0.03490741561087973,0.16461415788074774,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0016HF5GK,86.99,6091.0,Bissell,Vacuums & Floor Care,Vacuums & Floor Care,2.0,5.0,1355788800.0,0.13364933108886334,0.7119695224594667,0.66310800035439,0.6724550367679631,0.43988659519801543
B0016HM77A,51.46,40750.0,Yogourmet,Kitchen & Dining,Yogurt Makers,1.0,5.0,1373760000.0,0.215912111278462,0.3043767165765925,0.33932843093824755,0.6724550367679631,0.6364844511384778
B0016KMLZU,3.25,9189.0,Progressive International,Kitchen & Dining,Colanders,1.0,5.0,1324512000.0,0.9860015947550279,0.629308053512891,0.33932843093824755,0.6724550367679631,0.2850624612385931
B0016KU16G,399.99,31532.0,Bosch,Kitchen & Dining,Stand Mixers,1.0,5.0,1355616000.0,0.010100115176752023,0.3589084787808984,0.33932843093824755,0.6724550367679631,0.4379817489146806
B0016L4ELI,14.95,8195.0,simplehuman,Storage & Organization,Trash Cans,2.0,5.0,1365120000.0,0.6274475059803313,0.6548241339594223,0.66310800035439,0.6724550367679631,0.5443873482767786
B0016L679A,99.99,1996.0,simplehuman,Storage & Organization,Trash Cans,3.0,4.666666666666667,1370822400.0,0.10937361566403825,0.8729511827766457,0.7946309914060423,0.2566226632408966,0.6096394081686897
B0016LIS1A,10.96,45969.0,Marinex,Kitchen & Dining,Pie Pans,1.0,5.0,1360972800.0,0.7461681580579428,0.27890493488083634,0.33932843093824755,0.6724550367679631,0.5000442987507753
B0016LXGD0,31.06,22648.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,2.0,5.0,1326240000.0,0.3377336759103393,0.4265083724638965,0.66310800035439,0.6724550367679631,0.2933463276335607
B0016NL1SK,189.99,62672.0,Unknown,Vacuums & Floor Care,Carpet Cleaners,2.0,5.0,1324339200.0,0.046469389563214336,0.21635509878621428,0.66310800035439,0.6724550367679631,0.28395499246921235
B0016NN2N2,162.0,230330.0,Hoover,Vacuums & Floor Care,Upright Vacuums,1.0,5.0,1228608000.0,0.05891733853105341,0.05599362097988836,0.33932843093824755,0.6724550367679631,0.1412244174714273
B0016NP14A,178.0,3639.0,Hoover,Vacuums & Floor Care,Upright Vacuums,3.0,4.666666666666667,1354579200.0,0.05227252591476916,0.795162576415345,0.7946309914060423,0.2566226632408966,0.42575529370071763
B0016NQ49Q,56.99,34661.0,Hamilton Beach,Kitchen & Dining,Deep Fryers,2.0,4.0,1330128000.0,0.2021794985381412,0.3407459909630548,0.66310800035439,0.06374590236555329,0.3122175954638079
B0016O8PGA,114.95,108657.0,Victorinox,Kitchen & Dining,Chef's Knives,3.0,4.666666666666667,1305504000.0,0.09869761672720834,0.13032692478072117,0.7946309914060423,0.2566226632408966,0.2331443253300257
B0016ODBI2,18.57,89.0,Miele,Vacuums & Floor Care,Canister Bags,1.0,4.0,1316390400.0,0.5358819881279349,0.9916718348542571,0.33932843093824755,0.06374590236555329,0.25768583325950206
B0016P1AFM,10.5,2073.0,Emson,Kitchen & Dining,Cookware Accessories,1.0,5.0,1380844800.0,0.7567998582439975,0.8684327101975724,0.33932843093824755,0.6724550367679631,0.7174182688048197
B0016P3708,139.99,460.0,Chicago Cutlery,Kitchen & Dining,Knife Block Sets,2.0,5.0,1394150400.0,0.07637104633649328,0.9639408168689643,0.66310800035439,0.6724550367679631,0.9032515283069017
B0016P59NQ,50.9,6243.0,Chicago Cutlery,Kitchen & Dining,Knife Block Sets,2.0,5.0,1324425600.0,0.21715247630016832,0.7066536723664393,0.66310800035439,0.6724550367679631,0.28457517498006557
B0016P7EUW,19.69,11502.0,Unknown,Kitchen & Dining,Pot Lid Holders,3.0,4.666666666666667,1400630400.0,0.5131124302294675,0.5850093027376628,0.7946309914060423,0.2566226632408966,0.9662000531585009
B0016PMSAS,10.07,6600.0,Oreck,Vacuums & Floor Care,Canister Bags,0.0,5.0,970531200.0,0.7643306458757864,0.6954903871710818,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0016RHZB8,30.98,74060.0,The Pampered Chef,Kitchen & Dining,Carafes & Pitchers,1.0,5.0,1375056000.0,0.3386196509258439,0.18942145831487556,0.33932843093824755,0.6724550367679631,0.6501284663772482
B0016S4TJS,26.75,5399.0,Zojirushi,Kitchen & Dining,Carafes & Pitchers,1.0,5.0,1356393600.0,0.39235403561619564,0.7328785328253744,0.33932843093824755,0.6724550367679631,0.4464428103127492
B0016S7MJM,38.9,2358.0,Zojirushi,Kitchen & Dining,Thermoses,2.0,4.5,1388016000.0,0.2843979799769647,0.8546557987064765,0.66310800035439,0.1886240808009214,0.8189953043324179
B0017000E8,19.23,167823.0,Aller-Ease,Bedding,Pillow Protectors,3.0,4.666666666666667,1363996800.0,0.5202888278550545,0.08044653140781433,0.7946309914060423,0.2566226632408966,0.5296801630194029
B0017020K0,16.75,4299.0,American Textile,Bedding,Pillow Protectors,6.0,5.0,1375488000.0,0.577301320102773,0.7685833259502082,0.9267298662177726,0.6724550367679631,0.656507486488881
B00170D6F8,279.0,374575.0,Reliable,Irons & Steamers,Ironing Boards,0.0,5.0,970531200.0,0.024585806680251565,0.03021174802870563,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0017106FA,10.99,44741.0,OXO,Kitchen & Dining,Corers,1.0,4.0,1356393600.0,0.7420926729866217,0.28519535749091873,0.33932843093824755,0.06374590236555329,0.4464428103127492
B001710JY8,28.87,102381.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,3.0,5.0,1321056000.0,0.3719766102595907,0.137680517409409,0.7946309914060423,0.6724550367679631,0.27270310977230444
B001713L84,8.5,1107.0,OXO,Kitchen & Dining,Colanders,8.0,5.0,1384560000.0,0.8337024895897935,0.9218127048817223,0.9572517055019049,0.6724550367679631,0.7624700983432268
B001713LA2,19.7,8523.0,OXO,Kitchen & Dining,Colanders,7.0,5.0,1384819200.0,0.5128466377248162,0.6466731638167804,0.9450695490387171,0.6724550367679631,0.7659254009036945
B0017145SE,14.99,66526.0,Nordic Ware,Kitchen & Dining,Baking & Cookie Sheets,1.0,4.0,1331510400.0,0.6161956232834234,0.20607778860636128,0.33932843093824755,0.06374590236555329,0.3153628067688491
B001715PLA,14.99,24439.0,OXO,Kitchen & Dining,Mincers,3.0,5.0,1384387200.0,0.6161956232834234,0.41188978470807125,0.7946309914060423,0.6724550367679631,0.7595906795428369
B001715PN8,59.95,5679.0,OXO,Kitchen & Dining,Mixing Bowls,4.0,5.0,1373932800.0,0.19243377336759104,0.7235757951625764,0.8615221050766368,0.6724550367679631,0.6386993886772393
B001719M64,7.44,17305.0,Fox Run,Kitchen & Dining,Cookie Cutters,1.0,5.0,1363046400.0,0.873216975281297,0.48790644103836267,0.33932843093824755,0.6724550367679631,0.5205103216089306
B00172V3Y2,99.95,100723.0,Unknown,Kitchen & Dining,Bakers,2.0,5.0,1309910400.0,0.11243022946752901,0.14060423496057406,0.66310800035439,0.6724550367679631,0.24284575174980066
B001738M2C,45.99,235836.0,Le Creuset,Kitchen & Dining,Utensil Organizers,2.0,5.0,1278028800.0,0.24306724550367675,0.055196243465934214,0.66310800035439,0.6724550367679631,0.19030743333038008
B00175TFJ4,6.3,1420.0,Wilton,Kitchen & Dining,Icing Dispensers & Tips,5.0,4.6,1387670400.0,0.9136617347390803,0.9029414370514751,0.9007707982634889,0.23088508904048904,0.8141667404979179
B00175TFJE,4.96,6098.0,Wilton,Kitchen & Dining,Sculpting & Modeling Tools,2.0,4.5,1388016000.0,0.9551253654646938,0.7118809249579161,0.66310800035439,0.1886240808009214,0.8189953043324179
B00176AOKM,49.99,5187.0,Umbra,Bath,Shower Caddies,2.0,5.0,1382140800.0,0.22127226012226453,0.7395233454416585,0.66310800035439,0.6724550367679631,0.7318153628067688
B00176AP9C,10.0,25566.0,Umbra,Bath,Bathroom Accessory Sets,2.0,4.0,1400630400.0,0.7665012846637724,0.4028528395499247,0.66310800035439,0.06374590236555329,0.9662000531585009
B00176NIKK,13.4,3269.0,Godinger,Kitchen & Dining,Butter Dishes,1.0,4.0,1344384000.0,0.6670062904226101,0.8131921679808629,0.33932843093824755,0.06374590236555329,0.3641357313723753
B00178RRJG,19.98,70180.0,FORLIFE,Kitchen & Dining,Tea-For-One Sets,3.0,5.0,1394064000.0,0.5002214937538761,0.1997873659962789,0.7946309914060423,0.6724550367679631,0.9018339682820945
B001795P3K,14.99,3700.0,Nesco,Kitchen & Dining,Dehydrators,3.0,5.0,1386115200.0,0.6161956232834234,0.7930805351289094,0.7946309914060423,0.6724550367679631,0.7877203862851068
B001795P4O,135.94,23647.0,Nesco,Kitchen & Dining,Dehydrators,1.0,4.0,1360108800.0,0.08009214140161247,0.4182245060689288,0.33932843093824755,0.06374590236555329,0.4929121998759635
B001799PHM,29.99,5630.0,OXO,Bath,Shower Caddies,3.0,4.666666666666667,1322438400.0,0.3494285461149995,0.724860458935058,0.7946309914060423,0.2566226632408966,0.2761584123327722
B00179D7IK,27.0,60469.0,FORLIFE,Kitchen & Dining,Teapots,1.0,5.0,1333843200.0,0.38694958802161783,0.22282271639939755,0.33932843093824755,0.6724550367679631,0.3235137769114911
B00179DCCQ,69.58,1037.0,Unknown,Kitchen & Dining,Kitchen & Dining,5.0,4.8,1369872000.0,0.16846814919819264,0.9261539824576946,0.9007707982634889,0.31394524674404184,0.6002923717551165
B0017HMKW6,82.99,48887.0,Cuisinart,Kitchen & Dining,Casseroles,1.0,5.0,1394150400.0,0.13834499867103744,0.266589882165323,0.33932843093824755,0.6724550367679631,0.9032515283069017
B0017HQONC,7.85,1460.0,Update International,Kitchen & Dining,Tongs,1.0,4.0,1387324800.0,0.8602374413041552,0.9000620182510853,0.33932843093824755,0.06374590236555329,0.8077877203862851
B0017HRG7K,99.95,28763.0,Cuisinart,Kitchen & Dining,Casseroles,1.0,5.0,1394150400.0,0.11243022946752901,0.37733675910339326,0.33932843093824755,0.6724550367679631,0.9032515283069017
B0017HUR9E,4.5,5884.0,Winware by Winco,Kitchen & Dining,Kitchen Utensils & Gadgets,2.0,5.0,1350518400.0,0.9665544431647027,0.7178169575617968,0.66310800035439,0.6724550367679631,0.3990874457340303
B0017IFSIS,23.15,284.0,Thermos,Kitchen & Dining,Thermoses,11.0,4.545454545454546,1383091200.0,0.4437848852662355,0.9763887658368035,0.9774076371046336,0.22348719766102595,0.7419597767342961
B0017IHRNC,22.25,1203.0,Thermos,Kitchen & Dining,Thermoses,3.0,5.0,1356912000.0,0.4558784442278728,0.915920971028617,0.7946309914060423,0.6724550367679631,0.4552582617170196
B0017IHRNM,29.99,106.0,Thermos,Kitchen & Dining,Thermoses,10.0,4.8,1370563200.0,0.3494285461149995,0.9904314698325507,0.9718702932577301,0.31394524674404184,0.6072029768760521
B0017J8B4U,20.0,102867.0,LockandLock,Kitchen & Dining,Carafes & Pitchers,0.0,5.0,970531200.0,0.4854257109949499,0.13706033489855585,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0017K93M8,19.99,76459.0,Unknown,Kitchen & Dining,Santoku Knives,2.0,5.0,1363046400.0,0.4932665898821653,0.1843714007264995,0.66310800035439,0.6724550367679631,0.5205103216089306
B0017L6CB2,24.29,7714.0,Whitmor,Home & Kitchen,Home & Kitchen,3.0,4.666666666666667,1394928000.0,0.4286347125011075,0.6673163816780368,0.7946309914060423,0.2566226632408966,0.9141933197483831
B0017LAYRA,4.29,2973.0,Poster Revolution,Artwork,Posters & Prints,0.0,5.0,970531200.0,0.9705856294852485,0.8251528306901745,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0017OGHAK,6.78,42341.0,Unknown,Bath,Toothbrush Holders,1.0,5.0,1324080000.0,0.8998848232479844,0.29618144768317534,0.33932843093824755,0.6724550367679631,0.2820944449366528
B0017PP070,0.43,89590.0,Bissell,Vacuums & Floor Care,Filters,1.0,5.0,1319241600.0,0.9993798174891468,0.16036147780632581,0.33932843093824755,0.6724550367679631,0.26450784087888723
B0017PQI2G,12.36,47080.0,Panasonic,Vacuums & Floor Care,Upright Bags,1.0,5.0,1354579200.0,0.7022237972889165,0.27358908478780897,0.33932843093824755,0.6724550367679631,0.42575529370071763
B0017SEJT2,168.0,44420.0,DeLonghi,Kitchen & Dining,Toaster Ovens,1.0,5.0,1275782400.0,0.05714538850004425,0.28687871002037746,0.33932843093824755,0.6724550367679631,0.18818109329316912
B0017SZR4I,13.0,28333.0,Lodge,Kitchen & Dining,Small Pastry Molds,2.0,5.0,1346198400.0,0.6734296092850182,0.3801718791530079,0.66310800035439,0.6724550367679631,0.3740143527952512
B0017SZT1E,27.5,1738.0,Ironwood Gourmet,Kitchen & Dining,Pizza Peels,4.0,5.0,1393027200.0,0.38393727296890223,0.8854434304952601,0.8615221050766368,0.6724550367679631,0.8907149818375122
B0017T0TVS,19.99,55690.0,Prepworks from Progressive,Kitchen & Dining,Mandolines & Slicers,1.0,5.0,1295568000.0,0.4932665898821653,0.23894746168158054,0.33932843093824755,0.6724550367679631,0.2158235137769115
B0017T6O26,15.99,10215.0,Lodge,Kitchen & Dining,All Pans,1.0,5.0,1328659200.0,0.5896163728182866,0.6093736156640382,0.33932843093824755,0.6724550367679631,0.30517409409054663
B0017T6O4E,12.65,13224.0,Lodge,Kitchen & Dining,Small Pastry Molds,1.0,4.0,1346284800.0,0.6951802959156552,0.554753255958182,0.33932843093824755,0.06374590236555329,0.3744573403030035
B0017T6R5K,11.42,12792.0,Fox Run,Kitchen & Dining,Timers,1.0,5.0,1295395200.0,0.7316381678036679,0.5623283423407459,0.33932843093824755,0.6724550367679631,0.21542482501993443
B0017T6R6E,10.91,15830.0,Fox Run,Kitchen & Dining,Timers,1.0,5.0,1295395200.0,0.7494462656153096,0.509922920173651,0.33932843093824755,0.6724550367679631,0.21542482501993443
B0017T6R6Y,10.04,30717.0,Fox Run,Kitchen & Dining,Timers,1.0,5.0,1295395200.0,0.764862230885089,0.36493310888632946,0.33932843093824755,0.6724550367679631,0.21542482501993443
B0017T6R8C,29.99,5002.0,Ironwood Gourmet,Kitchen & Dining,Recipe Holders,2.0,5.0,1369958400.0,0.3494285461149995,0.7455036767963144,0.66310800035439,0.6724550367679631,0.6014884380260477
B0017TNJWY,23.99,15308.0,Sagaform,Kitchen & Dining,Carafes & Pitchers,2.0,4.5,1353715200.0,0.433197483830956,0.5170550190484628,0.66310800035439,0.1886240808009214,0.4188446885797821
